revol_util,grade,sub_grade
15.90%,B,B3
15.90%,B,B4
15.90%,B,B4
15.90%,B,B4
15.90%,B,B5
15.90%,B,B5
15.90%,B,B5
15.90%,C,C1
15.90%,C,C2
15.90%,C,C3
15.90%,C,C4
15.90%,C,C4
15.90%,C,C4
16%,A,A1
16%,A,A1
16%,A,A1
16%,A,A1
16%,A,A2
16%,A,A2
16%,A,A2
16%,A,A2
16%,A,A2
16%,A,A3
16%,A,A3
16%,A,A3
16%,A,A3
16%,A,A3
16%,A,A3
16%,A,A4
16%,A,A4
16%,A,A4
16%,B,B1
16%,B,B1
16%,B,B3
16%,B,B5
16%,B,B5
16%,C,C1
16%,C,C2
16%,C,C3
16%,C,C5
16%,D,D2
16%,D,D3
16%,D,D3
16%,D,D4
16%,E,E3
16%,E,E3
16%,E,E4
16.02%,B,B2
16.10%,A,A1
16.10%,A,A2
16.10%,A,A2
16.10%,A,A2
16.10%,A,A2
16.10%,A,A2
16.10%,A,A2
16.10%,A,A3
16.10%,A,A4
16.10%,A,A4
16.10%,A,A4
16.10%,A,A5
16.10%,A,A5
16.10%,A,A5
16.10%,A,A5
16.10%,A,A5
16.10%,A,A5
16.10%,B,B2
16.10%,B,B2
16.10%,B,B4
16.10%,C,C1
16.10%,C,C3
16.10%,C,C3
16.10%,C,C3
16.10%,C,C3
16.10%,C,C4
16.10%,F,F1
16.20%,A,A2
16.20%,A,A2
16.20%,A,A3
16.20%,A,A3
16.20%,A,A3
16.20%,A,A3
16.20%,A,A4
16.20%,A,A4
16.20%,A,A4
16.20%,A,A5
16.20%,B,B2
16.20%,B,B2
16.20%,B,B2
16.20%,B,B2
16.20%,B,B3
16.20%,B,B3
16.20%,B,B3
16.20%,B,B3
16.20%,B,B3
16.20%,B,B3
16.20%,B,B4
16.20%,B,B4
16.20%,B,B4
16.20%,B,B5
16.20%,C,C1
16.20%,C,C5
16.20%,D,D4
16.20%,D,D5
16.20%,E,E1
16.30%,A,A1
16.30%,A,A1
16.30%,A,A2
16.30%,A,A2
16.30%,A,A3
16.30%,A,A3
16.30%,A,A3
16.30%,A,A4
16.30%,A,A4
16.30%,A,A4
16.30%,A,A5
16.30%,B,B2
16.30%,B,B2
16.30%,B,B3
16.30%,B,B3
16.30%,B,B3
16.30%,B,B4
16.30%,B,B4
16.30%,B,B5
16.30%,B,B5
16.30%,B,B5
16.30%,C,C2
16.30%,C,C2
16.30%,C,C2
16.30%,C,C3
16.30%,C,C4
16.30%,C,C5
16.30%,D,D3
16.30%,F,F1
16.40%,A,A1
16.40%,A,A2
16.40%,A,A2
16.40%,A,A2
16.40%,A,A3
16.40%,A,A3
16.40%,A,A3
16.40%,A,A3
16.40%,A,A3
16.40%,A,A4
16.40%,A,A4
16.40%,A,A4
16.40%,A,A5
16.40%,A,A5
16.40%,B,B1
16.40%,B,B1
16.40%,B,B2
16.40%,B,B3
16.40%,B,B3
16.40%,B,B3
16.40%,B,B4
16.40%,B,B4
16.40%,C,C1
16.40%,C,C3
16.40%,C,C5
16.40%,D,D1
16.40%,D,D4
16.40%,E,E1
16.40%,F,F1
16.50%,A,A1
16.50%,A,A1
16.50%,A,A2
16.50%,A,A2
16.50%,A,A2
16.50%,A,A2
16.50%,A,A3
16.50%,A,A3
16.50%,A,A3
16.50%,A,A3
16.50%,A,A3
16.50%,A,A3
16.50%,A,A3
16.50%,A,A4
16.50%,A,A4
16.50%,A,A4
16.50%,A,A4
16.50%,A,A4
16.50%,A,A4
16.50%,A,A4
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,A,A5
16.50%,B,B1
16.50%,B,B2
16.50%,B,B2
16.50%,B,B2
16.50%,B,B2
16.50%,B,B3
16.50%,B,B3
16.50%,B,B4
16.50%,B,B4
16.50%,B,B4
16.50%,B,B5
16.50%,B,B5
16.50%,B,B5
16.50%,C,C1
16.50%,C,C5
16.50%,D,D1
16.50%,E,E4
16.60%,A,A2
16.60%,A,A3
16.60%,A,A3
16.60%,A,A3
16.60%,A,A4
16.60%,A,A4
16.60%,A,A4
16.60%,A,A4
16.60%,A,A4
16.60%,A,A4
16.60%,A,A5
16.60%,B,B1
16.60%,B,B2
16.60%,B,B2
16.60%,B,B3
16.60%,B,B3
16.60%,B,B3
16.60%,B,B3
16.60%,B,B4
16.60%,B,B4
16.60%,B,B4
16.60%,B,B4
16.60%,B,B4
16.60%,C,C1
16.60%,C,C4
16.60%,C,C4
16.60%,C,C4
16.60%,D,D2
16.60%,D,D4
16.60%,D,D4
16.60%,E,E4
16.70%,A,A1
16.70%,A,A1
16.70%,A,A1
16.70%,A,A1
16.70%,A,A1
16.70%,A,A1
16.70%,A,A1
16.70%,A,A2
16.70%,A,A2
16.70%,A,A2
16.70%,A,A2
16.70%,A,A2
16.70%,A,A2
16.70%,A,A2
16.70%,A,A3
16.70%,A,A3
16.70%,A,A3
16.70%,A,A3
16.70%,A,A4
16.70%,A,A4
16.70%,A,A4
16.70%,A,A4
16.70%,A,A4
16.70%,A,A4
16.70%,A,A5
16.70%,A,A5
16.70%,A,A5
16.70%,B,B1
16.70%,B,B1
16.70%,B,B1
16.70%,B,B2
16.70%,B,B2
16.70%,B,B3
16.70%,B,B3
16.70%,B,B4
16.70%,B,B5
16.70%,C,C2
16.70%,C,C2
16.70%,C,C3
16.70%,C,C4
16.70%,F,F4
16.80%,A,A1
16.80%,A,A1
16.80%,A,A1
16.80%,A,A1
16.80%,A,A1
16.80%,A,A1
16.80%,A,A2
16.80%,A,A2
16.80%,A,A3
16.80%,A,A3
16.80%,A,A3
16.80%,A,A4
16.80%,A,A4
16.80%,A,A4
16.80%,A,A4
16.80%,A,A4
16.80%,A,A4
16.80%,A,A4
16.80%,A,A4
16.80%,B,B1
16.80%,B,B2
16.80%,B,B2
16.80%,B,B3
16.80%,B,B4
16.80%,B,B4
16.80%,B,B4
16.80%,B,B5
16.80%,B,B5
16.80%,B,B5
16.80%,C,C5
16.80%,D,D1
16.80%,D,D1
16.90%,A,A1
16.90%,A,A2
16.90%,A,A2
16.90%,A,A2
16.90%,A,A3
16.90%,A,A3
16.90%,A,A3
16.90%,A,A3
16.90%,A,A3
16.90%,A,A4
16.90%,A,A5
16.90%,A,A5
16.90%,B,B1
16.90%,B,B2
16.90%,B,B2
16.90%,B,B3
16.90%,B,B4
16.90%,C,C1
16.90%,C,C1
16.90%,C,C2
16.90%,C,C4
16.90%,D,D1
16.90%,D,D1
16.90%,E,E2
16.90%,F,F1
17%,A,A1
17%,A,A1
17%,A,A1
17%,A,A1
17%,A,A1
17%,A,A1
17%,A,A2
17%,A,A2
17%,A,A2
17%,A,A2
17%,A,A3
17%,A,A4
17%,A,A4
17%,A,A4
17%,A,A4
17%,A,A5
17%,A,A5
17%,A,A5
17%,B,B1
17%,B,B1
17%,B,B3
17%,B,B3
17%,B,B4
17%,B,B5
17%,B,B5
17%,C,C2
17%,C,C4
17.10%,A,A1
17.10%,A,A2
17.10%,A,A2
17.10%,A,A2
17.10%,A,A2
17.10%,A,A2
17.10%,A,A3
17.10%,A,A3
17.10%,A,A3
17.10%,A,A3
17.10%,A,A3
17.10%,A,A4
17.10%,A,A4
17.10%,A,A4
17.10%,A,A4
17.10%,A,A4
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,A,A5
17.10%,B,B1
17.10%,B,B1
17.10%,B,B2
17.10%,B,B3
17.10%,B,B3
17.10%,B,B4
17.10%,B,B4
17.10%,B,B5
17.10%,B,B5
17.10%,B,B5
17.10%,C,C1
17.10%,C,C1
17.10%,C,C2
17.10%,C,C4
17.10%,C,C5
17.10%,D,D3
17.10%,D,D3
17.20%,A,A1
17.20%,A,A1
17.20%,A,A2
17.20%,A,A2
17.20%,A,A2
17.20%,A,A2
17.20%,A,A2
17.20%,A,A3
17.20%,A,A3
17.20%,A,A4
17.20%,A,A4
17.20%,A,A4
17.20%,A,A4
17.20%,A,A4
17.20%,A,A4
17.20%,A,A4
17.20%,A,A5
17.20%,A,A5
17.20%,B,B1
17.20%,B,B1
17.20%,B,B1
17.20%,B,B2
17.20%,B,B2
17.20%,B,B3
17.20%,B,B3
17.20%,B,B3
17.20%,B,B3
17.20%,B,B3
17.20%,B,B4
17.20%,B,B4
17.20%,B,B4
17.20%,B,B5
17.20%,C,C1
17.20%,C,C1
17.20%,C,C1
17.20%,C,C3
17.20%,E,E1
17.20%,E,E2
17.20%,E,E2
17.20%,E,E3
17.30%,A,A1
17.30%,A,A1
17.30%,A,A2
17.30%,A,A3
17.30%,A,A3
17.30%,A,A3
17.30%,A,A3
17.30%,A,A3
17.30%,A,A3
17.30%,A,A3
17.30%,A,A5
17.30%,A,A5
17.30%,A,A5
17.30%,A,A5
17.30%,A,A5
17.30%,A,A5
17.30%,B,B1
17.30%,B,B1
17.30%,B,B1
17.30%,B,B2
17.30%,B,B2
17.30%,B,B2
17.30%,B,B2
17.30%,B,B4
17.30%,B,B4
17.30%,B,B4
17.30%,B,B5
17.30%,B,B5
17.30%,B,B5
17.30%,C,C1
17.30%,C,C2
17.30%,C,C2
17.30%,C,C4
17.30%,C,C4
17.30%,D,D5
17.40%,A,A1
17.40%,A,A1
17.40%,A,A1
17.40%,A,A1
17.40%,A,A2
17.40%,A,A3
17.40%,A,A3
17.40%,A,A3
17.40%,A,A4
17.40%,A,A4
17.40%,A,A4
17.40%,A,A5
17.40%,A,A5
17.40%,A,A5
17.40%,A,A5
17.40%,A,A5
17.40%,B,B1
17.40%,B,B1
17.40%,B,B1
17.40%,B,B2
17.40%,B,B3
17.40%,B,B3
17.40%,B,B3
17.40%,B,B4
17.40%,B,B4
17.40%,B,B5
17.40%,C,C1
17.40%,C,C1
17.40%,C,C2
17.40%,C,C2
17.40%,C,C3
17.40%,C,C4
17.40%,D,D1
17.50%,A,A1
17.50%,A,A2
17.50%,A,A2
17.50%,A,A2
17.50%,A,A3
17.50%,A,A3
17.50%,A,A3
17.50%,A,A3
17.50%,A,A4
17.50%,A,A4
17.50%,A,A4
17.50%,A,A5
17.50%,A,A5
17.50%,A,A5
17.50%,A,A5
17.50%,B,B1
17.50%,B,B1
17.50%,B,B1
17.50%,B,B1
17.50%,B,B1
17.50%,B,B1
17.50%,B,B2
17.50%,B,B2
17.50%,B,B2
17.50%,B,B2
17.50%,B,B3
17.50%,B,B3
17.50%,B,B3
17.50%,B,B3
17.50%,B,B3
17.50%,B,B4
17.50%,B,B5
17.50%,B,B5
17.50%,C,C2
17.50%,C,C2
17.50%,C,C3
17.50%,C,C3
17.50%,C,C5
17.50%,D,D1
17.50%,D,D5
17.60%,A,A1
17.60%,A,A1
17.60%,A,A1
17.60%,A,A2
17.60%,A,A2
17.60%,A,A2
17.60%,A,A2
17.60%,A,A3
17.60%,A,A4
17.60%,A,A4
17.60%,A,A4
17.60%,A,A4
17.60%,A,A4
17.60%,A,A4
17.60%,A,A5
17.60%,A,A5
17.60%,A,A5
17.60%,A,A5
17.60%,B,B2
17.60%,B,B3
17.60%,B,B3
17.60%,B,B3
17.60%,B,B3
17.60%,B,B3
17.60%,B,B4
17.60%,B,B4
17.60%,B,B4
17.60%,B,B5
17.60%,B,B5
17.60%,C,C1
17.60%,C,C1
17.60%,C,C1
17.60%,C,C2
17.60%,C,C2
17.60%,C,C3
17.60%,C,C4
17.60%,D,D3
17.60%,G,G1
17.67%,B,B4
17.70%,A,A1
17.70%,A,A1
17.70%,A,A2
17.70%,A,A2
17.70%,A,A2
17.70%,A,A3
17.70%,A,A3
17.70%,A,A3
17.70%,A,A3
17.70%,A,A3
17.70%,A,A4
17.70%,A,A4
17.70%,A,A4
17.70%,A,A4
17.70%,A,A4
17.70%,A,A5
17.70%,A,A5
17.70%,A,A5
17.70%,A,A5
17.70%,A,A5
17.70%,A,A5
17.70%,B,B1
17.70%,B,B1
17.70%,B,B2
17.70%,B,B3
17.70%,B,B4
17.70%,B,B4
17.70%,B,B5
17.70%,B,B5
17.70%,C,C2
17.70%,C,C2
17.70%,C,C3
17.70%,C,C4
17.70%,C,C4
17.70%,E,E3
17.71%,E,E3
17.78%,E,E2
17.80%,A,A2
17.80%,A,A2
17.80%,A,A3
17.80%,A,A3
17.80%,A,A3
17.80%,A,A3
17.80%,A,A3
17.80%,A,A4
17.80%,A,A4
17.80%,A,A4
17.80%,A,A4
17.80%,A,A4
17.80%,A,A4
17.80%,A,A5
17.80%,A,A5
17.80%,A,A5
17.80%,B,B1
17.80%,B,B1
17.80%,B,B2
17.80%,B,B3
17.80%,B,B3
17.80%,B,B3
17.80%,B,B3
17.80%,B,B3
17.80%,B,B4
17.80%,B,B4
17.80%,B,B4
17.80%,B,B5
17.80%,B,B5
17.80%,C,C1
17.80%,C,C2
17.80%,C,C3
17.80%,C,C3
17.80%,D,D3
17.90%,A,A1
17.90%,A,A1
17.90%,A,A1
17.90%,A,A2
17.90%,A,A2
17.90%,A,A2
17.90%,A,A2
17.90%,A,A2
17.90%,A,A2
17.90%,A,A2
17.90%,A,A3
17.90%,A,A3
17.90%,A,A4
17.90%,A,A4
17.90%,A,A4
17.90%,A,A4
17.90%,A,A4
17.90%,A,A4
17.90%,A,A5
17.90%,A,A5
17.90%,A,A5
17.90%,A,A5
17.90%,A,A5
17.90%,A,A5
17.90%,B,B1
17.90%,B,B1
17.90%,B,B2
17.90%,B,B2
17.90%,B,B3
17.90%,B,B3
17.90%,B,B4
17.90%,B,B4
17.90%,B,B5
17.90%,C,C2
17.90%,C,C2
17.90%,C,C2
17.90%,C,C3
17.90%,C,C3
17.90%,D,D3
17.90%,E,E3
18%,A,A2
18%,A,A2
18%,A,A3
18%,A,A3
18%,A,A3
18%,A,A3
18%,A,A3
18%,A,A4
18%,A,A4
18%,A,A4
18%,A,A4
18%,A,A4
18%,A,A5
18%,A,A5
18%,A,A5
18%,A,A5
18%,A,A5
18%,B,B1
18%,B,B1
18%,B,B1
18%,B,B2
18%,B,B2
18%,B,B3
18%,B,B5
18%,B,B5
18%,C,C1
18%,C,C1
18%,C,C4
18%,D,D2
18.10%,A,A1
18.10%,A,A1
18.10%,A,A1
18.10%,A,A3
18.10%,A,A4
18.10%,A,A4
18.10%,A,A4
18.10%,A,A4
18.10%,A,A4
18.10%,A,A5
18.10%,A,A5
18.10%,A,A5
18.10%,A,A5
18.10%,B,B1
18.10%,B,B1
18.10%,B,B1
18.10%,B,B1
18.10%,B,B2
18.10%,B,B2
18.10%,B,B2
18.10%,B,B3
18.10%,B,B3
18.10%,B,B4
18.10%,B,B5
18.10%,C,C3
18.10%,C,C4
18.10%,C,C4
18.10%,D,D2
18.10%,D,D3
18.10%,E,E1
18.20%,A,A1
18.20%,A,A1
18.20%,A,A1
18.20%,A,A1
18.20%,A,A2
18.20%,A,A2
18.20%,A,A3
18.20%,A,A4
18.20%,A,A4
18.20%,A,A4
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,A,A5
18.20%,B,B1
18.20%,B,B1
18.20%,B,B1
18.20%,B,B1
18.20%,B,B1
18.20%,B,B3
18.20%,B,B4
18.20%,B,B4
18.20%,B,B5
18.20%,B,B5
18.20%,B,B5
18.20%,C,C1
18.20%,C,C1
18.20%,C,C1
18.20%,C,C1
18.20%,C,C2
18.20%,C,C2
18.20%,C,C3
18.20%,C,C3
18.20%,D,D2
18.20%,D,D3
18.20%,D,D3
18.20%,E,E1
18.20%,E,E2
18.20%,F,F3
18.30%,A,A1
18.30%,A,A1
18.30%,A,A1
18.30%,A,A2
18.30%,A,A3
18.30%,A,A3
18.30%,A,A3
18.30%,A,A4
18.30%,A,A4
18.30%,A,A4
18.30%,A,A5
18.30%,A,A5
18.30%,B,B1
18.30%,B,B1
18.30%,B,B2
18.30%,B,B2
18.30%,B,B2
18.30%,B,B3
18.30%,B,B3
18.30%,B,B4
18.30%,B,B4
18.30%,B,B5
18.30%,B,B5
18.30%,C,C1
18.30%,C,C2
18.30%,C,C3
18.30%,C,C5
18.30%,D,D2
18.30%,D,D3
18.30%,D,D4
18.30%,E,E1
18.30%,E,E5
18.30%,E,E5
18.40%,A,A1
18.40%,A,A2
18.40%,A,A2
18.40%,A,A2
18.40%,A,A3
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A4
18.40%,A,A5
18.40%,A,A5
18.40%,B,B1
18.40%,B,B2
18.40%,B,B2
18.40%,B,B3
18.40%,B,B3
18.40%,B,B3
18.40%,B,B3
18.40%,B,B3
18.40%,B,B4
18.40%,B,B4
18.40%,B,B4
18.40%,B,B5
18.40%,B,B5
18.40%,B,B5
18.40%,C,C1
18.40%,C,C1
18.40%,C,C1
18.40%,C,C1
18.40%,C,C2
18.40%,C,C2
18.40%,C,C4
18.40%,D,D1
18.40%,D,D2
18.40%,D,D5
18.40%,E,E1
18.40%,F,F2
18.40%,F,F2
18.50%,A,A1
18.50%,A,A1
18.50%,A,A1
18.50%,A,A1
18.50%,A,A1
18.50%,A,A2
18.50%,A,A3
18.50%,A,A3
18.50%,A,A3
18.50%,A,A3
18.50%,A,A3
18.50%,A,A3
18.50%,A,A4
18.50%,A,A4
18.50%,A,A4
18.50%,A,A5
18.50%,A,A5
18.50%,A,A5
18.50%,B,B1
18.50%,B,B2
18.50%,B,B2
18.50%,B,B2
18.50%,B,B2
18.50%,B,B3
18.50%,B,B4
18.50%,B,B5
18.50%,C,C1
18.50%,C,C1
18.50%,C,C2
18.50%,C,C3
18.50%,D,D1
18.50%,D,D2
18.50%,E,E5
18.60%,A,A1
18.60%,A,A1
18.60%,A,A1
18.60%,A,A1
18.60%,A,A2
18.60%,A,A2
18.60%,A,A2
18.60%,A,A2
18.60%,A,A2
18.60%,A,A3
18.60%,A,A3
18.60%,A,A3
18.60%,A,A4
18.60%,A,A4
18.60%,A,A4
18.60%,A,A5
18.60%,A,A5
18.60%,A,A5
18.60%,A,A5
18.60%,B,B1
18.60%,B,B1
18.60%,B,B2
18.60%,B,B2
18.60%,B,B2
18.60%,B,B2
18.60%,B,B2
18.60%,B,B3
18.60%,B,B5
18.60%,B,B5
18.60%,C,C1
18.60%,C,C2
18.60%,C,C2
18.60%,C,C3
18.60%,D,D2
18.60%,D,D2
18.60%,E,E2
18.60%,E,E5
18.70%,A,A1
18.70%,A,A2
18.70%,A,A2
18.70%,A,A2
18.70%,A,A2
18.70%,A,A2
18.70%,A,A2
18.70%,A,A3
18.70%,A,A3
18.70%,A,A3
18.70%,A,A3
18.70%,A,A3
18.70%,A,A4
18.70%,A,A4
18.70%,A,A4
18.70%,A,A5
18.70%,A,A5
18.70%,B,B1
18.70%,B,B1
18.70%,B,B2
18.70%,B,B2
18.70%,B,B2
18.70%,B,B2
18.70%,B,B3
18.70%,B,B3
18.70%,B,B3
18.70%,B,B4
18.70%,B,B4
18.70%,B,B4
18.70%,B,B5
18.70%,B,B5
18.70%,B,B5
18.70%,C,C1
18.70%,C,C3
18.70%,C,C3
18.70%,D,D2
18.70%,D,D4
18.70%,D,D4
18.70%,D,D5
18.80%,A,A1
18.80%,A,A1
18.80%,A,A1
18.80%,A,A2
18.80%,A,A2
18.80%,A,A3
18.80%,A,A3
18.80%,A,A3
18.80%,A,A4
18.80%,A,A4
18.80%,A,A4
18.80%,A,A4
18.80%,A,A4
18.80%,A,A5
18.80%,A,A5
18.80%,A,A5
18.80%,B,B2
18.80%,B,B3
18.80%,B,B3
18.80%,B,B3
18.80%,B,B4
18.80%,B,B4
18.80%,B,B4
18.80%,B,B5
18.80%,C,C1
18.80%,C,C1
18.80%,C,C2
18.80%,C,C2
18.80%,C,C3
18.80%,C,C5
18.80%,D,D2
18.80%,D,D2
18.80%,D,D2
18.80%,D,D4
18.80%,E,E3
18.82%,B,B2
18.90%,A,A1
18.90%,A,A1
18.90%,A,A1
18.90%,A,A1
18.90%,A,A2
18.90%,A,A2
18.90%,A,A2
18.90%,A,A3
18.90%,A,A4
18.90%,A,A4
18.90%,A,A4
18.90%,A,A5
18.90%,A,A5
18.90%,A,A5
18.90%,A,A5
18.90%,B,B1
18.90%,B,B1
18.90%,B,B1
18.90%,B,B1
18.90%,B,B2
18.90%,B,B3
18.90%,B,B4
18.90%,B,B5
18.90%,B,B5
18.90%,C,C2
18.90%,D,D2
18.90%,D,D3
18.90%,D,D4
19%,A,A1
19%,A,A1
19%,A,A1
19%,A,A2
19%,A,A2
19%,A,A3
19%,A,A3
19%,A,A3
19%,A,A3
19%,A,A4
19%,A,A4
19%,A,A4
19%,A,A4
19%,A,A4
19%,A,A4
19%,A,A4
19%,A,A4
19%,A,A5
19%,A,A5
19%,A,A5
19%,A,A5
19%,A,A5
19%,B,B1
19%,B,B1
19%,B,B2
19%,B,B2
19%,B,B2
19%,B,B4
19%,B,B4
19%,B,B5
19%,B,B5
19%,B,B5
19%,C,C1
19%,C,C2
19%,C,C3
19%,C,C4
19%,C,C5
19%,D,D4
19%,E,E1
19%,E,E2
19%,E,E3
19%,E,E3
19.10%,A,A1
19.10%,A,A3
19.10%,A,A3
19.10%,A,A4
19.10%,A,A4
19.10%,A,A4
19.10%,A,A5
19.10%,A,A5
19.10%,B,B1
19.10%,B,B1
19.10%,B,B2
19.10%,B,B3
19.10%,B,B4
19.10%,B,B4
19.10%,C,C1
19.10%,C,C2
19.10%,C,C3
19.10%,C,C3
19.10%,C,C5
19.10%,D,D2
19.10%,D,D2
19.20%,A,A2
19.20%,A,A2
19.20%,A,A2
19.20%,A,A3
19.20%,A,A3
19.20%,A,A3
19.20%,A,A4
19.20%,A,A4
19.20%,A,A4
19.20%,A,A4
19.20%,A,A4
19.20%,A,A4
19.20%,A,A5
19.20%,A,A5
19.20%,A,A5
19.20%,A,A5
19.20%,A,A5
19.20%,A,A5
19.20%,A,A5
19.20%,B,B1
19.20%,B,B2
19.20%,B,B3
19.20%,B,B3
19.20%,B,B3
19.20%,B,B4
19.20%,B,B4
19.20%,B,B4
19.20%,B,B5
19.20%,C,C1
19.20%,C,C5
19.20%,D,D2
19.20%,D,D2
19.20%,D,D4
19.30%,A,A1
19.30%,A,A1
19.30%,A,A2
19.30%,A,A3
19.30%,A,A3
19.30%,A,A3
19.30%,A,A3
19.30%,A,A3
19.30%,A,A3
19.30%,A,A3
19.30%,A,A4
19.30%,A,A4
19.30%,A,A4
19.30%,A,A4
19.30%,A,A4
19.30%,A,A4
19.30%,A,A5
19.30%,A,A5
19.30%,B,B1
19.30%,B,B1
19.30%,B,B3
19.30%,B,B3
19.30%,B,B3
19.30%,B,B4
19.30%,B,B5
19.30%,C,C2
19.30%,C,C2
19.30%,C,C3
19.30%,C,C3
19.30%,C,C4
19.30%,D,D4
19.30%,D,D4
19.30%,D,D5
19.30%,E,E2
19.30%,E,E2
19.30%,E,E3
19.40%,A,A1
19.40%,A,A1
19.40%,A,A1
19.40%,A,A1
19.40%,A,A1
19.40%,A,A2
19.40%,A,A2
19.40%,A,A2
19.40%,A,A3
19.40%,A,A3
19.40%,A,A4
19.40%,A,A4
19.40%,A,A4
19.40%,A,A4
19.40%,A,A4
19.40%,A,A5
19.40%,A,A5
19.40%,A,A5
19.40%,A,A5
19.40%,B,B1
19.40%,B,B1
19.40%,B,B1
19.40%,B,B1
19.40%,B,B2
19.40%,B,B2
19.40%,B,B2
19.40%,B,B2
19.40%,B,B3
19.40%,B,B4
19.40%,B,B4
19.40%,B,B4
19.40%,B,B4
19.40%,B,B4
19.40%,B,B5
19.40%,C,C1
19.40%,C,C1
19.40%,C,C1
19.40%,C,C4
19.40%,C,C4
19.40%,D,D1
19.40%,D,D2
19.50%,A,A1
19.50%,A,A1
19.50%,A,A1
19.50%,A,A1
19.50%,A,A2
19.50%,A,A2
19.50%,A,A3
19.50%,A,A3
19.50%,A,A4
19.50%,A,A4
19.50%,A,A4
19.50%,A,A4
19.50%,A,A4
19.50%,A,A4
19.50%,A,A4
19.50%,A,A5
19.50%,A,A5
19.50%,A,A5
19.50%,A,A5
19.50%,A,A5
19.50%,B,B1
19.50%,B,B1
19.50%,B,B1
19.50%,B,B2
19.50%,B,B3
19.50%,B,B3
19.50%,B,B4
19.50%,B,B4
19.50%,B,B4
19.50%,B,B5
19.50%,C,C1
19.50%,C,C1
19.50%,C,C3
19.50%,D,D3
19.50%,D,D3
19.60%,A,A1
19.60%,A,A1
19.60%,A,A1
19.60%,A,A2
19.60%,A,A2
19.60%,A,A2
19.60%,A,A2
19.60%,A,A3
19.60%,A,A3
19.60%,A,A3
19.60%,A,A3
19.60%,A,A4
19.60%,A,A4
19.60%,A,A4
19.60%,A,A4
19.60%,A,A5
19.60%,B,B1
19.60%,B,B2
19.60%,B,B2
19.60%,B,B2
19.60%,B,B2
19.60%,B,B2
19.60%,B,B2
19.60%,B,B3
19.60%,B,B3
19.60%,B,B4
19.60%,B,B5
19.60%,C,C1
19.60%,C,C3
19.60%,C,C4
19.60%,E,E1
19.70%,A,A1
19.70%,A,A1
19.70%,A,A1
19.70%,A,A1
19.70%,A,A1
19.70%,A,A1
19.70%,A,A2
19.70%,A,A2
19.70%,A,A2
19.70%,A,A3
19.70%,A,A3
19.70%,A,A3
19.70%,A,A3
19.70%,A,A5
19.70%,A,A5
19.70%,A,A5
19.70%,B,B1
19.70%,B,B2
19.70%,B,B2
19.70%,B,B2
19.70%,B,B3
19.70%,B,B3
19.70%,B,B3
19.70%,B,B5
19.70%,B,B5
19.70%,C,C2
19.70%,C,C2
19.70%,C,C3
19.70%,E,E2
19.70%,E,E5
19.80%,A,A1
19.80%,A,A1
19.80%,A,A2
19.80%,A,A2
19.80%,A,A2
19.80%,A,A2
19.80%,A,A2
19.80%,A,A3
19.80%,A,A3
19.80%,A,A3
19.80%,A,A3
19.80%,A,A3
19.80%,A,A3
19.80%,A,A4
19.80%,A,A4
19.80%,A,A4
19.80%,A,A4
19.80%,A,A4
19.80%,A,A4
19.80%,A,A5
19.80%,A,A5
19.80%,A,A5
19.80%,B,B1
19.80%,B,B1
19.80%,B,B1
19.80%,B,B1
19.80%,B,B2
19.80%,B,B2
19.80%,B,B3
19.80%,B,B3
19.80%,B,B3
19.80%,B,B3
19.80%,B,B4
19.80%,B,B4
19.80%,B,B4
19.80%,B,B4
19.80%,B,B4
19.80%,B,B4
19.80%,B,B4
19.80%,C,C1
19.80%,C,C1
19.80%,C,C2
19.80%,C,C2
19.80%,D,D2
19.80%,D,D3
19.80%,D,D3
19.80%,D,D5
19.80%,E,E2
19.80%,E,E5
19.80%,F,F1
19.90%,A,A1
19.90%,A,A2
19.90%,A,A3
19.90%,A,A4
19.90%,A,A4
19.90%,A,A4
19.90%,A,A4
19.90%,A,A4
19.90%,A,A5
19.90%,A,A5
19.90%,B,B1
19.90%,B,B1
19.90%,B,B1
19.90%,B,B1
19.90%,B,B1
19.90%,B,B1
19.90%,B,B2
19.90%,B,B2
19.90%,B,B3
19.90%,B,B3
19.90%,B,B4
19.90%,C,C1
19.90%,C,C2
19.90%,C,C4
19.90%,D,D3
19.90%,E,E2
19.90%,F,F4
20%,A,A1
20%,A,A1
20%,A,A1
20%,A,A2
20%,A,A2
20%,A,A3
20%,A,A3
20%,A,A3
20%,A,A3
20%,A,A3
20%,A,A4
20%,A,A4
20%,A,A4
20%,A,A4
20%,A,A5
20%,A,A5
20%,A,A5
20%,A,A5
20%,A,A5
20%,B,B1
20%,B,B1
20%,B,B1
20%,B,B3
20%,B,B3
20%,B,B4
20%,B,B4
20%,B,B4
20%,B,B4
